source_model,target_model,condition,sample_index,image_name,label,clean_correct,adv_correct,all_success,clean_correct_success
cait_s24_224,pit_b_224,final_semantic_residual,129,ILSVRC2012_val_00005689.JPEG,967,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,130,ILSVRC2012_val_00005718.JPEG,169,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,131,ILSVRC2012_val_00005804.JPEG,626,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,132,ILSVRC2012_val_00005869.JPEG,770,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,133,ILSVRC2012_val_00005891.JPEG,302,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,134,ILSVRC2012_val_00005950.JPEG,663,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,135,ILSVRC2012_val_00005989.JPEG,580,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,136,ILSVRC2012_val_00005996.JPEG,571,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,137,ILSVRC2012_val_00006106.JPEG,820,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,138,ILSVRC2012_val_00006147.JPEG,570,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,139,ILSVRC2012_val_00006177.JPEG,819,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,140,ILSVRC2012_val_00006180.JPEG,839,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,141,ILSVRC2012_val_00006213.JPEG,23,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,142,ILSVRC2012_val_00006231.JPEG,137,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,143,ILSVRC2012_val_00006242.JPEG,244,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,144,ILSVRC2012_val_00006246.JPEG,481,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,145,ILSVRC2012_val_00006326.JPEG,13,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,146,ILSVRC2012_val_00006393.JPEG,229,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,147,ILSVRC2012_val_00006416.JPEG,260,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,148,ILSVRC2012_val_00006470.JPEG,698,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,149,ILSVRC2012_val_00006501.JPEG,309,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,150,ILSVRC2012_val_00006510.JPEG,747,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,151,ILSVRC2012_val_00006575.JPEG,640,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,152,ILSVRC2012_val_00006585.JPEG,204,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,153,ILSVRC2012_val_00006647.JPEG,902,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,154,ILSVRC2012_val_00006747.JPEG,901,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,155,ILSVRC2012_val_00006752.JPEG,789,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,156,ILSVRC2012_val_00006758.JPEG,381,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,157,ILSVRC2012_val_00006822.JPEG,466,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,158,ILSVRC2012_val_00006871.JPEG,614,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,159,ILSVRC2012_val_00006935.JPEG,176,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,160,ILSVRC2012_val_00006941.JPEG,542,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,161,ILSVRC2012_val_00007119.JPEG,539,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,162,ILSVRC2012_val_00007127.JPEG,538,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,163,ILSVRC2012_val_00007134.JPEG,678,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,164,ILSVRC2012_val_00007241.JPEG,727,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,165,ILSVRC2012_val_00007306.JPEG,995,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,166,ILSVRC2012_val_00007356.JPEG,189,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,167,ILSVRC2012_val_00007406.JPEG,278,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,168,ILSVRC2012_val_00007437.JPEG,32,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,169,ILSVRC2012_val_00007445.JPEG,172,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,170,ILSVRC2012_val_00007548.JPEG,289,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,171,ILSVRC2012_val_00007575.JPEG,460,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,172,ILSVRC2012_val_00007604.JPEG,367,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,173,ILSVRC2012_val_00007633.JPEG,654,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,174,ILSVRC2012_val_00007638.JPEG,447,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,175,ILSVRC2012_val_00007650.JPEG,778,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,176,ILSVRC2012_val_00007766.JPEG,873,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,177,ILSVRC2012_val_00007767.JPEG,388,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,178,ILSVRC2012_val_00007804.JPEG,680,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,179,ILSVRC2012_val_00007841.JPEG,886,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,180,ILSVRC2012_val_00007868.JPEG,786,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,181,ILSVRC2012_val_00007968.JPEG,428,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,182,ILSVRC2012_val_00008024.JPEG,3,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,183,ILSVRC2012_val_00008062.JPEG,924,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,184,ILSVRC2012_val_00008082.JPEG,514,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,185,ILSVRC2012_val_00008092.JPEG,374,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,186,ILSVRC2012_val_00008166.JPEG,168,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,187,ILSVRC2012_val_00008197.JPEG,250,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,188,ILSVRC2012_val_00008346.JPEG,208,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,189,ILSVRC2012_val_00008399.JPEG,52,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,190,ILSVRC2012_val_00008401.JPEG,443,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,191,ILSVRC2012_val_00008417.JPEG,298,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,160,ILSVRC2012_val_00006941.JPEG,542,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,161,ILSVRC2012_val_00007119.JPEG,539,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,162,ILSVRC2012_val_00007127.JPEG,538,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,163,ILSVRC2012_val_00007134.JPEG,678,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,164,ILSVRC2012_val_00007241.JPEG,727,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,165,ILSVRC2012_val_00007306.JPEG,995,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,166,ILSVRC2012_val_00007356.JPEG,189,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,167,ILSVRC2012_val_00007406.JPEG,278,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,168,ILSVRC2012_val_00007437.JPEG,32,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,169,ILSVRC2012_val_00007445.JPEG,172,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,170,ILSVRC2012_val_00007548.JPEG,289,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,171,ILSVRC2012_val_00007575.JPEG,460,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,172,ILSVRC2012_val_00007604.JPEG,367,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,173,ILSVRC2012_val_00007633.JPEG,654,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,174,ILSVRC2012_val_00007638.JPEG,447,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,175,ILSVRC2012_val_00007650.JPEG,778,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,176,ILSVRC2012_val_00007766.JPEG,873,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,177,ILSVRC2012_val_00007767.JPEG,388,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,178,ILSVRC2012_val_00007804.JPEG,680,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,179,ILSVRC2012_val_00007841.JPEG,886,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,180,ILSVRC2012_val_00007868.JPEG,786,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,181,ILSVRC2012_val_00007968.JPEG,428,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,182,ILSVRC2012_val_00008024.JPEG,3,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,183,ILSVRC2012_val_00008062.JPEG,924,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,184,ILSVRC2012_val_00008082.JPEG,514,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,185,ILSVRC2012_val_00008092.JPEG,374,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,186,ILSVRC2012_val_00008166.JPEG,168,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,187,ILSVRC2012_val_00008197.JPEG,250,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,188,ILSVRC2012_val_00008346.JPEG,208,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,189,ILSVRC2012_val_00008399.JPEG,52,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,190,ILSVRC2012_val_00008401.JPEG,443,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,191,ILSVRC2012_val_00008417.JPEG,298,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,160,ILSVRC2012_val_00006941.JPEG,542,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,161,ILSVRC2012_val_00007119.JPEG,539,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,162,ILSVRC2012_val_00007127.JPEG,538,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,163,ILSVRC2012_val_00007134.JPEG,678,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,164,ILSVRC2012_val_00007241.JPEG,727,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,165,ILSVRC2012_val_00007306.JPEG,995,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,166,ILSVRC2012_val_00007356.JPEG,189,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,167,ILSVRC2012_val_00007406.JPEG,278,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,168,ILSVRC2012_val_00007437.JPEG,32,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,169,ILSVRC2012_val_00007445.JPEG,172,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,170,ILSVRC2012_val_00007548.JPEG,289,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,171,ILSVRC2012_val_00007575.JPEG,460,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,172,ILSVRC2012_val_00007604.JPEG,367,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,173,ILSVRC2012_val_00007633.JPEG,654,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,174,ILSVRC2012_val_00007638.JPEG,447,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,175,ILSVRC2012_val_00007650.JPEG,778,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,176,ILSVRC2012_val_00007766.JPEG,873,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,177,ILSVRC2012_val_00007767.JPEG,388,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,178,ILSVRC2012_val_00007804.JPEG,680,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,179,ILSVRC2012_val_00007841.JPEG,886,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,180,ILSVRC2012_val_00007868.JPEG,786,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,181,ILSVRC2012_val_00007968.JPEG,428,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,182,ILSVRC2012_val_00008024.JPEG,3,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,183,ILSVRC2012_val_00008062.JPEG,924,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,184,ILSVRC2012_val_00008082.JPEG,514,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,185,ILSVRC2012_val_00008092.JPEG,374,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,186,ILSVRC2012_val_00008166.JPEG,168,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,187,ILSVRC2012_val_00008197.JPEG,250,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,188,ILSVRC2012_val_00008346.JPEG,208,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,189,ILSVRC2012_val_00008399.JPEG,52,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,190,ILSVRC2012_val_00008401.JPEG,443,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,191,ILSVRC2012_val_00008417.JPEG,298,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,192,ILSVRC2012_val_00008447.JPEG,399,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,193,ILSVRC2012_val_00008538.JPEG,677,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,205,ILSVRC2012_val_00008803.JPEG,477,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,213,ILSVRC2012_val_00009170.JPEG,586,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,220,ILSVRC2012_val_00009834.JPEG,606,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,221,ILSVRC2012_val_00009970.JPEG,784,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,223,ILSVRC2012_val_00010022.JPEG,24,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,192,ILSVRC2012_val_00008447.JPEG,399,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,193,ILSVRC2012_val_00008538.JPEG,677,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,205,ILSVRC2012_val_00008803.JPEG,477,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,213,ILSVRC2012_val_00009170.JPEG,586,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,220,ILSVRC2012_val_00009834.JPEG,606,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,221,ILSVRC2012_val_00009970.JPEG,784,True,False,True,True
cait_s24_224,pit_b_224,shuffled_semantic,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,pit_b_224,shuffled_semantic,223,ILSVRC2012_val_00010022.JPEG,24,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,192,ILSVRC2012_val_00008447.JPEG,399,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,193,ILSVRC2012_val_00008538.JPEG,677,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,205,ILSVRC2012_val_00008803.JPEG,477,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,213,ILSVRC2012_val_00009170.JPEG,586,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,220,ILSVRC2012_val_00009834.JPEG,606,True,False,True,True
cait_s24_224,pit_b_224,final_semantic_residual,221,ILSVRC2012_val_00009970.JPEG,784,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,pit_b_224,final_semantic_residual,223,ILSVRC2012_val_00010022.JPEG,24,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,224,ILSVRC2012_val_00010063.JPEG,639,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,225,ILSVRC2012_val_00010070.JPEG,191,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,226,ILSVRC2012_val_00010079.JPEG,791,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,227,ILSVRC2012_val_00010112.JPEG,965,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,228,ILSVRC2012_val_00010121.JPEG,495,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,229,ILSVRC2012_val_00010125.JPEG,201,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,230,ILSVRC2012_val_00010127.JPEG,417,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,231,ILSVRC2012_val_00010131.JPEG,758,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,232,ILSVRC2012_val_00010149.JPEG,938,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,233,ILSVRC2012_val_00010158.JPEG,441,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,234,ILSVRC2012_val_00010259.JPEG,516,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,235,ILSVRC2012_val_00010344.JPEG,979,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,236,ILSVRC2012_val_00010362.JPEG,870,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,237,ILSVRC2012_val_00010401.JPEG,779,True,True,False,False
cait_s24_224,pit_b_224,opponent_baseline,238,ILSVRC2012_val_00010537.JPEG,210,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,239,ILSVRC2012_val_00010595.JPEG,438,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,240,ILSVRC2012_val_00010599.JPEG,896,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,241,ILSVRC2012_val_00010608.JPEG,947,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,242,ILSVRC2012_val_00010631.JPEG,729,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,243,ILSVRC2012_val_00010711.JPEG,281,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,244,ILSVRC2012_val_00010721.JPEG,559,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,245,ILSVRC2012_val_00010858.JPEG,885,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,246,ILSVRC2012_val_00010923.JPEG,330,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,247,ILSVRC2012_val_00010928.JPEG,224,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,248,ILSVRC2012_val_00011092.JPEG,359,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,249,ILSVRC2012_val_00011104.JPEG,332,True,False,True,True
cait_s24_224,pit_b_224,opponent_baseline,250,ILSVRC2012_val_00011118.JPEG,506,True,False,True,True
